,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
4302,4128500,Wenceslau Braz,41,PR,519.5784688995215,529.4021834061134,522.4065502183407,536.248325358852,529.4323144104803
4303,4128534,Ventania,41,PR,481.82921348314625,481.44062500000024,485.4572916666668,481.41797752809003,466.25
4304,4128559,Vera Cruz do Oeste,41,PR,505.21879194630867,511.56250000000017,500.4143750000001,511.23422818791954,535.375
4305,4128609,Verê,41,PR,515.9987012987015,524.8782608695652,501.61490683229806,523.2863636363637,507.9503105590062
4306,4128625,Alto Paraíso,41,PR,484.30681818181824,487.59148936170226,491.23404255319156,470.16590909090917,525.9574468085107
4307,4128633,Doutor Ulysses,41,PR,487.50930232558153,489.4085106382978,484.4170212765956,487.30697674418604,462.97872340425533
4308,4128658,Virmond,41,PR,519.4075757575757,528.8761194029851,510.3522388059701,502.84696969696984,547.1641791044776
4309,4128708,Vitorino,41,PR,523.3298387096775,523.9125925925923,507.1451851851853,525.7016129032257,503.55555555555554
4310,4128807,Xambrê,41,PR,505.2325000000001,503.51382978723393,484.9563829787234,500.22000000000025,503.40425531914894
4311,4200051,Abdon Batista,42,SC,523.4666666666666,554.4277777777778,509.9777777777779,501.05333333333334,542.2222222222222
4312,4200101,Abelardo Luz,42,SC,505.6389261744964,519.263354037267,502.5372670807457,517.8771812080537,501.9875776397516
4313,4200200,Agrolândia,42,SC,522.2687500000001,542.0573529411765,525.4014705882354,540.2046875000001,575.2941176470588
4314,4200309,Agronômica,42,SC,511.9926829268294,526.9357142857144,513.6738095238097,529.7951219512194,520.952380952381
4315,4200408,Água Doce,42,SC,519.8307692307693,537.580487804878,517.7853658536585,535.1358974358973,538.0487804878048
4316,4200507,Águas de Chapecó,42,SC,519.651388888889,521.2094594594595,512.72027027027,533.4097222222222,514.5945945945946
4317,4200556,Águas Frias,42,SC,495.4424242424242,514.739705882353,495.3073529411763,504.6636363636365,473.8235294117647
4318,4200606,Águas Mornas,42,SC,512.3840579710146,522.202777777778,511.61250000000007,541.4681159420287,529.1666666666666
4319,4200705,Alfredo Wagner,42,SC,493.2388059701494,516.3371428571428,484.8085714285715,490.0268656716418,451.7142857142857
4320,4200754,Alto Bela Vista,42,SC,552.7629629629629,538.8037037037037,512.3851851851853,541.8925925925926,548.8888888888889
4321,4200804,Anchieta,42,SC,533.6435483870968,535.589705882353,511.8764705882353,559.8822580645161,536.7647058823529
4322,4200903,Angelina,42,SC,493.64761904761906,514.9285714285716,492.1904761904762,535.9857142857143,520.952380952381
4323,4201000,Anita Garibaldi,42,SC,515.5857142857143,515.68125,510.1375,522.5464285714286,488.75
4324,4201109,Anitápolis,42,SC,517.58,545.072,522.3,542.552,523.2
4325,4201208,Antônio Carlos,42,SC,529.4637931034484,555.1878048780486,535.5121951219511,583.8982758620689,550.569105691057
4326,4201257,Apiúna,42,SC,509.5965517241379,524.6758620689654,510.0206896551724,537.4793103448278,531.7241379310345
4327,4201273,Arabutã,42,SC,524.6529411764704,531.8745454545457,500.8563636363636,543.286274509804,501.09090909090907
4328,4201307,Araquari,42,SC,523.6091304347826,528.9424124513619,518.3875486381324,539.9204347826088,544.124513618677
4329,4201406,Araranguá,42,SC,532.5734693877553,536.0484162895928,527.162669683258,545.1788715486194,530.4072398190045
4330,4201505,Armazém,42,SC,496.16555555555556,507.26315789473676,500.62,495.1911111111112,492.63157894736844
4331,4201604,Arroio Trinta,42,SC,531.4430555555556,539.0896103896104,525.4272727272727,545.8791666666667,568.0519480519481
4332,4201653,Arvoredo,42,SC,498.9764705882353,495.3486486486487,483.8324324324325,483.1029411764706,423.2432432432432
4333,4201703,Ascurra,42,SC,517.7560975609757,524.708510638298,517.9021276595744,512.9414634146344,507.2340425531915
4334,4201802,Atalanta,42,SC,509.8410256410256,536.0846153846154,499.1307692307691,533.7948717948717,537.4358974358975
4335,4201901,Aurora,42,SC,514.425,542.0119047619048,519.7404761904761,522.7674999999999,511.9047619047619
4336,4201950,Balneário Arroio do Silva,42,SC,517.4800000000002,537.9194285714289,527.2251428571429,518.6242424242422,509.37142857142857
4337,4202008,Balneário Camboriú,42,SC,524.7239308462234,535.6492556358988,529.020714589538,538.5763421292093,528.2433007230966
4338,4202057,Balneário Barra do Sul,42,SC,510.4133333333335,518.9507936507936,510.4031746031747,513.7783333333333,483.4920634920635
4339,4202073,Balneário Gaivota,42,SC,521.7267175572518,523.5237762237766,517.3748251748251,526.8328244274811,491.6083916083916
4340,4202081,Bandeirante,42,SC,506.347619047619,543.4,509.70476190476194,514.1333333333333,540.952380952381
4341,4202099,Barra Bonita,42,SC,513.078947368421,519.9761904761904,489.5666666666667,536.3789473684211,483.8095238095238
4342,4202107,Barra Velha,42,SC,508.503367003367,519.6842271293377,508.633438485805,517.7686868686867,502.7129337539432
4343,4202131,Bela Vista do Toldo,42,SC,512.7444444444444,503.94137931034476,479.68620689655177,526.1888888888888,477.9310344827586
4344,4202156,Belmonte,42,SC,518.9793103448275,516.2656250000001,506.1968749999999,513.8965517241379,478.125
4345,4202206,Benedito Novo,42,SC,519.2139534883721,516.0454545454546,517.6727272727272,537.2232558139535,561.8181818181819
4346,4202305,Biguaçu,42,SC,521.8030916844342,529.5334669338686,521.8860721442887,535.9327292110878,530.440881763527
4347,4202404,Blumenau,42,SC,544.9433087460491,550.8448468883772,536.7727691801118,566.3738672286617,550.3457359236088
4348,4202438,Bocaina do Sul,42,SC,496.83030303030296,499.5666666666666,476.5545454545454,501.5969696969697,417.57575757575756
4349,4202453,Bombinhas,42,SC,512.954605263158,520.8212765957445,519.3179331306992,522.6805921052631,507.78115501519756
4350,4202503,Bom Jardim da Serra,42,SC,477.8103448275863,500.79117647058825,493.0794117647059,493.11034482758635,486.47058823529414
4351,4202537,Bom Jesus,42,SC,510.0222222222223,515.0275862068966,498.5827586206896,489.61111111111103,548.2758620689655
4352,4202578,Bom Jesus do Oeste,42,SC,520.3439999999999,538.1423076923076,516.1076923076923,521.2719999999999,547.6923076923077
4353,4202602,Bom Retiro,42,SC,502.13333333333327,515.2343749999998,512.384375,524.1877192982457,529.375
4354,4202701,Botuverá,42,SC,563.7142857142857,548.8571428571428,540.1857142857142,584.5000000000001,574.2857142857143
4355,4202800,Braço do Norte,42,SC,531.9418604651164,531.5277777777778,515.4285353535358,537.1811369509039,520.1515151515151
4356,4202859,Braço do Trombudo,42,SC,554.2733333333333,550.5882352941177,542.9,604.7066666666666,558.8235294117648
4357,4202875,Brunópolis,42,SC,499.29999999999995,491.61764705882365,482.0176470588234,523.66,421.1764705882353
4358,4202909,Brusque,42,SC,532.1296650717702,540.5346938775502,525.7219165927246,547.184880382775,534.1614906832298
4359,4203006,Caçador,42,SC,534.0500000000004,542.6705440900568,529.578424015009,542.7264940239045,532.4953095684803
4360,4203105,Caibi,42,SC,507.2337349397591,525.1160919540231,501.89425287356306,511.3373493975905,497.9310344827586
4361,4203154,Calmon,42,SC,523.6045454545454,518.295652173913,508.7000000000001,522.4090909090911,464.3478260869565
4362,4203204,Camboriú,42,SC,504.17684049079725,518.4857040743389,516.0538241601141,510.0960889570548,494.5532523230879
4363,4203253,Capão Alto,42,SC,484.22727272727275,493.41818181818195,482.4272727272728,493.77272727272737,512.7272727272727
4364,4203303,Campo Alegre,42,SC,513.59900990099,524.4626168224302,504.2504672897195,530.7762376237623,487.66355140186914
4365,4203402,Campo Belo do Sul,42,SC,499.5913043478261,499.66037735849056,483.1113207547169,512.8282608695653,486.79245283018867
4366,4203501,Campo Erê,42,SC,515.1746153846153,517.4551470588234,504.79779411764696,533.1869230769234,511.61764705882354
4367,4203600,Campos Novos,42,SC,526.4269129287596,535.8738693467336,518.7145728643214,531.9825857519792,540.1507537688442
4368,4203709,Canelinha,42,SC,512.2044776119401,512.9823529411763,506.8176470588235,514.8880597014927,529.7058823529412
4369,4203808,Canoinhas,42,SC,534.8671874999999,543.1452029520296,529.2306273062734,542.7476562500003,532.2509225092251
4370,4203907,Capinzal,42,SC,516.9997487437184,520.8245700245698,511.3208845208844,527.7329145728639,538.3292383292384
4371,4203956,Capivari de Baixo,42,SC,509.5387283236992,515.9185286103544,510.29509536784735,523.5130057803474,523.9237057220708
4372,4204004,Catanduvas,42,SC,529.9922480620154,543.402222222222,521.1992592592593,536.6534883720929,534.6666666666666
4373,4204103,Caxambu do Sul,42,SC,498.37586206896555,486.2666666666666,467.3666666666666,488.82413793103444,494.6031746031746
4374,4204152,Celso Ramos,42,SC,512.8307692307692,514.0230769230768,503.02307692307687,531.2153846153846,584.6153846153846
4375,4204178,Cerro Negro,42,SC,477.02380952380946,488.24090909090916,478.79545454545456,485.92857142857133,450.0
4376,4204194,Chapadão do Lageado,42,SC,505.9555555555557,535.2388888888888,501.9055555555556,540.7111111111112,562.2222222222222
4377,4204202,Chapecó,42,SC,532.8995363214837,543.8423689545316,529.3580364900091,553.7127666151464,543.6605849985519
4378,4204251,Cocal do Sul,42,SC,526.425221238938,538.3376033057854,527.1301652892558,553.9637168141594,532.2314049586777
4379,4204301,Concórdia,42,SC,539.422699386503,541.8053346265755,528.235305528613,550.1598159509197,569.3889427740058
4380,4204350,Cordilheira Alta,42,SC,505.6285714285713,520.901923076923,490.04038461538465,515.3795918367348,511.15384615384613
4381,4204400,Coronel Freitas,42,SC,532.5422018348625,523.8447368421051,507.56578947368445,540.2018348623852,502.10526315789474
4382,4204459,Coronel Martins,42,SC,508.0269230769231,541.1296296296297,509.35185185185185,498.1730769230769,564.4444444444445
4383,4204509,Corupá,42,SC,537.4697674418604,541.0188888888889,526.9699999999998,558.6790697674419,552.8888888888889
4384,4204558,Correia Pinto,42,SC,509.95725806451605,500.7598484848486,497.8227272727273,504.11854838709684,500.45454545454544
4385,4204608,Criciúma,42,SC,534.7660902255632,546.2531283138917,533.0681159420271,563.0279699248117,542.4531636620713
4386,4204707,Cunha Porã,42,SC,515.6936170212769,536.5959731543622,509.29194630872485,539.327659574468,514.8993288590603
4387,4204756,Cunhataí,42,SC,510.1272727272727,502.21891891891886,487.2972972972973,509.6424242424243,449.72972972972974
4388,4204806,Curitibanos,42,SC,510.76169354838703,521.7883116883115,513.6682745825601,521.1110887096776,508.5343228200371
4389,4204905,Descanso,42,SC,532.1233333333333,542.2084210526315,525.4178947368421,564.8055555555555,530.7368421052631
4390,4205001,Dionísio Cerqueira,42,SC,502.82896174863384,519.7160804020102,506.3809045226131,511.8999999999998,495.1758793969849
4391,4205100,Dona Emma,42,SC,541.120588235294,559.1205882352942,531.1382352941177,549.7764705882354,570.0
4392,4205159,Doutor Pedrinho,42,SC,514.6,547.9,536.7285714285714,512.425,502.85714285714283
4393,4205175,Entre Rios,42,SC,484.1681818181818,489.8793103448277,479.94827586206895,508.25454545454545,492.41379310344826
4394,4205191,Ermo,42,SC,510.9266666666666,528.690909090909,503.5848484848486,528.4699999999999,542.4242424242424
4395,4205209,Erval Velho,42,SC,533.1473684210526,525.704761904762,513.4428571428573,539.9973684210524,491.42857142857144
4396,4205308,Faxinal dos Guedes,42,SC,532.8925531914896,538.3089108910891,520.5178217821782,529.2617021276598,546.5346534653465
4397,4205357,Flor do Sertão,42,SC,489.6333333333334,523.6363636363637,484.34090909090907,500.9571428571427,563.6363636363636
4398,4205407,Florianópolis,42,SC,558.4997189432279,565.559700083893,549.6352768456384,581.3757841483979,567.3846476510067
4399,4205431,Formosa do Sul,42,SC,483.94444444444434,496.38599999999997,478.184,498.00222222222203,528.8
4400,4205456,Forquilhinha,42,SC,515.4680781758956,529.4669753086416,516.1743827160495,531.4247557003255,519.6296296296297
4401,4205506,Fraiburgo,42,SC,514.9035864978902,528.1008032128508,517.1202811244982,540.5778481012657,536.7469879518072
4402,4205555,Frei Rogério,42,SC,501.96216216216214,503.01621621621626,485.1243243243244,471.79999999999995,496.2162162162162
4403,4205605,Galvão,42,SC,512.7031250000001,517.7457142857143,493.0800000000001,523.05625,514.2857142857143
4404,4205704,Garopaba,42,SC,522.3474025974028,531.2440643863181,524.2933601609657,539.1357142857147,501.9315895372233
4405,4205803,Garuva,42,SC,504.8800000000001,509.1337837837838,505.4263513513513,522.2164285714287,509.3243243243243
4406,4205902,Gaspar,42,SC,528.021100917431,531.886937901499,521.9646680942185,535.674541284404,511.09207708779445
4407,4206009,Governador Celso Ramos,42,SC,512.843085106383,518.7577889447238,510.37638190954755,532.3398936170215,522.2110552763819
4408,4206108,Grão Pará,42,SC,543.5494623655914,539.0275510204084,515.8785714285714,546.2795698924731,540.0
4409,4206207,Gravatal,42,SC,507.7732919254657,521.2188571428569,510.97314285714293,522.8180124223603,546.1714285714286
4410,4206306,Guabiruba,42,SC,541.4249999999998,547.4101123595506,527.4797752808987,553.4488095238095,540.0
4411,4206405,Guaraciaba,42,SC,522.8401360544219,534.7071428571429,512.2707792207794,535.2285714285715,527.2727272727273
4412,4206504,Guaramirim,42,SC,512.9748110831238,519.8285714285718,515.321666666667,521.3465994962219,506.04761904761904
4413,4206603,Guarujá do Sul,42,SC,499.9009174311928,522.5890909090909,497.60909090909075,517.4596330275231,542.7272727272727
4414,4206652,Guatambú,42,SC,509.77432432432437,514.9224999999999,500.70999999999975,514.2148648648649,495.25
4415,4206702,Herval d'Oeste,42,SC,523.0387096774194,532.7402597402594,516.3692640692641,535.305529953917,543.7229437229437
4416,4206751,Ibiam,42,SC,530.6611111111112,545.642105263158,519.1842105263157,531.5,483.1578947368421
4417,4206801,Ibicaré,42,SC,533.7037037037038,522.4214285714285,509.76785714285717,522.1777777777779,523.5714285714286
4418,4206900,Ibirama,42,SC,530.8310810810809,547.9761589403973,532.3370860927151,550.4743243243242,543.4437086092715
4419,4207007,Içara,42,SC,516.1843373493978,524.2597439544812,514.1958748221899,536.4852409638554,531.7211948790896
4420,4207106,Ilhota,42,SC,520.8822580645161,538.6971428571428,533.1828571428571,540.5854838709678,513.1428571428571
4421,4207205,Imaruí,42,SC,491.7715909090908,499.04285714285703,499.6857142857142,500.05227272727274,513.469387755102
4422,4207304,Imbituba,42,SC,509.8501420454541,527.2963709677417,517.3760752688177,524.5095170454547,517.0430107526881
4423,4207403,Imbuia,42,SC,497.5510204081632,530.2367346938773,510.8020408163264,522.4795918367346,528.5714285714286
4424,4207502,Indaial,42,SC,520.311774744027,527.1853543307087,516.9625196850396,531.179010238908,508.15748031496065
4425,4207577,Iomerê,42,SC,533.9408163265307,544.2719999999999,521.3499999999999,574.7632653061225,552.4
4426,4207601,Ipira,42,SC,509.39487179487173,533.3390243902437,512.4463414634146,551.7820512820513,550.2439024390244
4427,4207650,Iporã do Oeste,42,SC,534.4559055118111,544.9809160305341,509.5358778625955,566.0346456692914,554.8091603053435
4428,4207684,Ipuaçu,42,SC,501.50294117647064,523.397222222222,493.3611111111112,514.4911764705882,508.3333333333333
4429,4207700,Ipumirim,42,SC,526.2192307692305,534.2199999999998,513.0409090909089,542.6701923076922,560.0
4430,4207759,Iraceminha,42,SC,524.0680851063831,519.8999999999999,506.4306122448981,544.7319148936169,554.6938775510204
4431,4207809,Irani,42,SC,508.0791666666667,514.4121212121212,498.1393939393942,530.0854166666664,496.7676767676768
4432,4207858,Irati,42,SC,496.8952380952381,512.5954545454546,477.99318181818177,505.39047619047614,520.9090909090909
4433,4207908,Irineópolis,42,SC,518.0714285714286,528.121951219512,504.1975609756099,516.4077922077922,492.4390243902439
4434,4208005,Itá,42,SC,546.8485981308412,553.8027272727273,532.4727272727273,578.2233644859813,561.6363636363636
4435,4208104,Itaiópolis,42,SC,529.7819875776402,544.0493902439026,519.9798780487805,544.526708074534,525.8536585365854
4436,4208203,Itajaí,42,SC,516.335118468031,527.5996715437442,522.0616004777542,529.8205452775062,527.3932517169304
4437,4208302,Itapema,42,SC,527.0807453416149,531.2324271844659,526.3992233009703,533.241718426501,532.2718446601941
4438,4208401,Itapiranga,42,SC,529.0749063670414,530.9767272727272,518.9130909090907,553.1205992509365,546.9818181818182
4439,4208450,Itapoá,42,SC,508.03601694915244,532.2350597609561,518.551394422311,523.7686440677966,499.44223107569724
4440,4208500,Ituporanga,42,SC,526.746101694916,530.7369426751593,518.43821656051,549.0783050847454,561.0191082802547
4441,4208609,Jaborá,42,SC,512.301754385965,522.9824561403509,506.7438596491227,520.9157894736843,601.4035087719299
